index,mid,label_en,label_zh,zh_note,api_field,db_segment_column,db_event_type,db_event_code,db_event_name,db_event_name_en,db_native_label
308,/m/0912c9,"Vehicle horn, car horn, honking",车辆喇叭声,车辆喇叭声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0912c9,车辆喇叭声,"Vehicle horn, car horn, honking",audioset_index_308
309,/m/07qv_d5,Toot,短促喇叭声,AudioSet 原始声音标签：Toot。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qv_d5,短促喇叭声,Toot,audioset_index_309
310,/m/02mfyn,Car alarm,汽车报警器声,汽车报警器声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02mfyn,汽车报警器声,Car alarm,audioset_index_310
311,/m/04gxbd,"Power windows, electric windows",电动车窗声,"AudioSet 原始声音标签：Power windows, electric windows。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04gxbd,电动车窗声,"Power windows, electric windows",audioset_index_311
312,/m/07rknqz,Skidding,打滑声,AudioSet 原始声音标签：Skidding。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rknqz,打滑声,Skidding,audioset_index_312
313,/m/0h9mv,Tire squeal,轮胎尖叫声,AudioSet 原始声音标签：Tire squeal。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0h9mv,轮胎尖叫声,Tire squeal,audioset_index_313
314,/t/dd00134,Car passing by,车辆驶过声,AudioSet 原始声音标签：Car passing by。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00134,车辆驶过声,Car passing by,audioset_index_314
315,/m/0ltv,"Race car, auto racing",赛车声,"AudioSet 原始声音标签：Race car, auto racing。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0ltv,赛车声,"Race car, auto racing",audioset_index_315
316,/m/07r04,Truck,卡车声,AudioSet 原始声音标签：Truck。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07r04,卡车声,Truck,audioset_index_316
317,/m/0gvgw0,Air brake,气刹声,AudioSet 原始声音标签：Air brake。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0gvgw0,气刹声,Air brake,audioset_index_317
318,/m/05x_td,"Air horn, truck horn",卡车气喇叭声,"AudioSet 原始声音标签：Air horn, truck horn。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/05x_td,卡车气喇叭声,"Air horn, truck horn",audioset_index_318
319,/m/02rhddq,Reversing beeps,倒车蜂鸣声,AudioSet 原始声音标签：Reversing beeps。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02rhddq,倒车蜂鸣声,Reversing beeps,audioset_index_319
320,/m/03cl9h,"Ice cream truck, ice cream van",冰淇淋车声,"AudioSet 原始声音标签：Ice cream truck, ice cream van。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03cl9h,冰淇淋车声,"Ice cream truck, ice cream van",audioset_index_320
321,/m/01bjv,Bus,公交车声,AudioSet 原始声音标签：Bus。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01bjv,公交车声,Bus,audioset_index_321
322,/m/03j1ly,Emergency vehicle,应急车辆声音,应急车辆声音。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03j1ly,应急车辆声音,Emergency vehicle,audioset_index_322
323,/m/04qvtq,Police car (siren),警车警笛声,警车警笛声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04qvtq,警车警笛声,Police car (siren),audioset_index_323
324,/m/012n7d,Ambulance (siren),救护车警笛声,救护车警笛声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/012n7d,救护车警笛声,Ambulance (siren),audioset_index_324
325,/m/012ndj,"Fire engine, fire truck (siren)",消防车警笛声,消防车警笛声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/012ndj,消防车警笛声,"Fire engine, fire truck (siren)",audioset_index_325
326,/m/04_sv,Motorcycle,摩托车声,AudioSet 原始声音标签：Motorcycle。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04_sv,摩托车声,Motorcycle,audioset_index_326
327,/m/0btp2,"Traffic noise, roadway noise",道路交通噪声,"AudioSet 原始声音标签：Traffic noise, roadway noise。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0btp2,道路交通噪声,"Traffic noise, roadway noise",audioset_index_327
328,/m/06d_3,Rail transport,轨道交通声,AudioSet 原始声音标签：Rail transport。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06d_3,轨道交通声,Rail transport,audioset_index_328
329,/m/07jdr,Train,火车声,AudioSet 原始声音标签：Train。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07jdr,火车声,Train,audioset_index_329
330,/m/04zmvq,Train whistle,火车汽笛声,AudioSet 原始声音标签：Train whistle。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04zmvq,火车汽笛声,Train whistle,audioset_index_330
331,/m/0284vy3,Train horn,火车喇叭声,AudioSet 原始声音标签：Train horn。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0284vy3,火车喇叭声,Train horn,audioset_index_331
332,/m/01g50p,"Railroad car, train wagon",铁路车厢声,"AudioSet 原始声音标签：Railroad car, train wagon。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01g50p,铁路车厢声,"Railroad car, train wagon",audioset_index_332
333,/t/dd00048,Train wheels squealing,火车轮轨尖叫声,AudioSet 原始声音标签：Train wheels squealing。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00048,火车轮轨尖叫声,Train wheels squealing,audioset_index_333
334,/m/0195fx,"Subway, metro, underground",地铁声,"AudioSet 原始声音标签：Subway, metro, underground。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0195fx,地铁声,"Subway, metro, underground",audioset_index_334
335,/m/0k5j,Aircraft,飞行器声,AudioSet 原始声音标签：Aircraft。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0k5j,飞行器声,Aircraft,audioset_index_335
336,/m/014yck,Aircraft engine,飞行器发动机声,AudioSet 原始声音标签：Aircraft engine。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/014yck,飞行器发动机声,Aircraft engine,audioset_index_336
337,/m/04229,Jet engine,喷气发动机声,AudioSet 原始声音标签：Jet engine。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04229,喷气发动机声,Jet engine,audioset_index_337
338,/m/02l6bg,"Propeller, airscrew",螺旋桨声,"AudioSet 原始声音标签：Propeller, airscrew。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02l6bg,螺旋桨声,"Propeller, airscrew",audioset_index_338
339,/m/09ct_,Helicopter,直升机声,AudioSet 原始声音标签：Helicopter。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/09ct_,直升机声,Helicopter,audioset_index_339
340,/m/0cmf2,"Fixed-wing aircraft, airplane",固定翼飞机声,"AudioSet 原始声音标签：Fixed-wing aircraft, airplane。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0cmf2,固定翼飞机声,"Fixed-wing aircraft, airplane",audioset_index_340
341,/m/0199g,Bicycle,自行车声,AudioSet 原始声音标签：Bicycle。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0199g,自行车声,Bicycle,audioset_index_341
342,/m/06_fw,Skateboard,滑板声,AudioSet 原始声音标签：Skateboard。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06_fw,滑板声,Skateboard,audioset_index_342
343,/m/02mk9,Engine,发动机声,AudioSet 原始声音标签：Engine。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02mk9,发动机声,Engine,audioset_index_343
344,/t/dd00065,Light engine (high frequency),轻型发动机声,AudioSet 原始声音标签：Light engine (high frequency)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00065,轻型发动机声,Light engine (high frequency),audioset_index_344
345,/m/08j51y,"Dental drill, dentist's drill",牙科钻声,"AudioSet 原始声音标签：Dental drill, dentist's drill。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/08j51y,牙科钻声,"Dental drill, dentist's drill",audioset_index_345
346,/m/01yg9g,Lawn mower,割草机声,AudioSet 原始声音标签：Lawn mower。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01yg9g,割草机声,Lawn mower,audioset_index_346
347,/m/01j4z9,Chainsaw,链锯声,AudioSet 原始声音标签：Chainsaw。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01j4z9,链锯声,Chainsaw,audioset_index_347
348,/t/dd00066,Medium engine (mid frequency),中型发动机声,AudioSet 原始声音标签：Medium engine (mid frequency)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00066,中型发动机声,Medium engine (mid frequency),audioset_index_348
349,/t/dd00067,Heavy engine (low frequency),重型发动机声,AudioSet 原始声音标签：Heavy engine (low frequency)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00067,重型发动机声,Heavy engine (low frequency),audioset_index_349
350,/m/01h82_,Engine knocking,发动机爆震声,AudioSet 原始声音标签：Engine knocking。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01h82_,发动机爆震声,Engine knocking,audioset_index_350
351,/t/dd00130,Engine starting,发动机启动声,AudioSet 原始声音标签：Engine starting。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00130,发动机启动声,Engine starting,audioset_index_351
352,/m/07pb8fc,Idling,怠速声,AudioSet 原始声音标签：Idling。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pb8fc,怠速声,Idling,audioset_index_352
353,/m/07q2z82,"Accelerating, revving, vroom",加速/轰油门声,"AudioSet 原始声音标签：Accelerating, revving, vroom。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07q2z82,加速/轰油门声,"Accelerating, revving, vroom",audioset_index_353
354,/m/02dgv,Door,门相关声音,门相关声音。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02dgv,门相关声音,Door,audioset_index_354
355,/m/03wwcy,Doorbell,门铃声,门铃声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03wwcy,门铃声,Doorbell,audioset_index_355
356,/m/07r67yg,Ding-dong,叮咚声,AudioSet 原始声音标签：Ding-dong。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07r67yg,叮咚声,Ding-dong,audioset_index_356
357,/m/02y_763,Sliding door,滑动门声音,滑动门声音。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02y_763,滑动门声音,Sliding door,audioset_index_357
358,/m/07rjzl8,Slam,猛烈关门/撞击声,猛烈关门/撞击声。报警音频重点关注门体冲击线索。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07rjzl8,猛烈关门/撞击声,Slam,audioset_index_358
359,/m/07r4wb8,Knock,敲门/敲击声,敲门/敲击声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07r4wb8,敲门/敲击声,Knock,audioset_index_359
360,/m/07qcpgn,Tap,轻敲声,轻敲声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qcpgn,轻敲声,Tap,audioset_index_360
361,/m/07q6cd_,Squeak,吱呀声,吱呀声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07q6cd_,吱呀声,Squeak,audioset_index_361
362,/m/0642b4,Cupboard open or close,橱柜开关声,AudioSet 原始声音标签：Cupboard open or close。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0642b4,橱柜开关声,Cupboard open or close,audioset_index_362
363,/m/0fqfqc,Drawer open or close,抽屉开关声,AudioSet 原始声音标签：Drawer open or close。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0fqfqc,抽屉开关声,Drawer open or close,audioset_index_363
364,/m/04brg2,"Dishes, pots, and pans",餐具/锅碗瓢盆声,"AudioSet 原始声音标签：Dishes, pots, and pans。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04brg2,餐具/锅碗瓢盆声,"Dishes, pots, and pans",audioset_index_364
365,/m/023pjk,"Cutlery, silverware",餐具声,"AudioSet 原始声音标签：Cutlery, silverware。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/023pjk,餐具声,"Cutlery, silverware",audioset_index_365
366,/m/07pn_8q,Chopping (food),切菜声,AudioSet 原始声音标签：Chopping (food)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pn_8q,切菜声,Chopping (food),audioset_index_366
367,/m/0dxrf,Frying (food),煎炸声,AudioSet 原始声音标签：Frying (food)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0dxrf,煎炸声,Frying (food),audioset_index_367
368,/m/0fx9l,Microwave oven,微波炉声,AudioSet 原始声音标签：Microwave oven。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0fx9l,微波炉声,Microwave oven,audioset_index_368
369,/m/02pjr4,Blender,搅拌机声,AudioSet 原始声音标签：Blender。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02pjr4,搅拌机声,Blender,audioset_index_369
370,/m/02jz0l,"Water tap, faucet",水龙头声,"AudioSet 原始声音标签：Water tap, faucet。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02jz0l,水龙头声,"Water tap, faucet",audioset_index_370
371,/m/0130jx,Sink (filling or washing),水槽注水/清洗声,AudioSet 原始声音标签：Sink (filling or washing)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0130jx,水槽注水/清洗声,Sink (filling or washing),audioset_index_371
372,/m/03dnzn,Bathtub (filling or washing),浴缸注水/清洗声,AudioSet 原始声音标签：Bathtub (filling or washing)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03dnzn,浴缸注水/清洗声,Bathtub (filling or washing),audioset_index_372
373,/m/03wvsk,Hair dryer,吹风机声,AudioSet 原始声音标签：Hair dryer。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03wvsk,吹风机声,Hair dryer,audioset_index_373
374,/m/01jt3m,Toilet flush,马桶冲水声,AudioSet 原始声音标签：Toilet flush。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01jt3m,马桶冲水声,Toilet flush,audioset_index_374
375,/m/012xff,Toothbrush,牙刷声,AudioSet 原始声音标签：Toothbrush。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/012xff,牙刷声,Toothbrush,audioset_index_375
376,/m/04fgwm,Electric toothbrush,电动牙刷声,AudioSet 原始声音标签：Electric toothbrush。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04fgwm,电动牙刷声,Electric toothbrush,audioset_index_376
377,/m/0d31p,Vacuum cleaner,吸尘器声,AudioSet 原始声音标签：Vacuum cleaner。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0d31p,吸尘器声,Vacuum cleaner,audioset_index_377
378,/m/01s0vc,Zipper (clothing),拉链声,AudioSet 原始声音标签：Zipper (clothing)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01s0vc,拉链声,Zipper (clothing),audioset_index_378
379,/m/03v3yw,Keys jangling,钥匙碰撞声,钥匙碰撞声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03v3yw,钥匙碰撞声,Keys jangling,audioset_index_379
380,/m/0242l,Coin (dropping),硬币掉落声,AudioSet 原始声音标签：Coin (dropping)。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0242l,硬币掉落声,Coin (dropping),audioset_index_380
381,/m/01lsmm,Scissors,剪刀声,AudioSet 原始声音标签：Scissors。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01lsmm,剪刀声,Scissors,audioset_index_381
382,/m/02g901,"Electric shaver, electric razor",电动剃须刀声,"AudioSet 原始声音标签：Electric shaver, electric razor。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02g901,电动剃须刀声,"Electric shaver, electric razor",audioset_index_382
383,/m/05rj2,Shuffling cards,洗牌声,AudioSet 原始声音标签：Shuffling cards。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/05rj2,洗牌声,Shuffling cards,audioset_index_383
384,/m/0316dw,Typing,打字声,AudioSet 原始声音标签：Typing。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0316dw,打字声,Typing,audioset_index_384
385,/m/0c2wf,Typewriter,打字机声,AudioSet 原始声音标签：Typewriter。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0c2wf,打字机声,Typewriter,audioset_index_385
386,/m/01m2v,Computer keyboard,电脑键盘声,AudioSet 原始声音标签：Computer keyboard。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01m2v,电脑键盘声,Computer keyboard,audioset_index_386
387,/m/081rb,Writing,书写声,AudioSet 原始声音标签：Writing。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/081rb,书写声,Writing,audioset_index_387
388,/m/07pp_mv,Alarm,报警器/警报声,报警器/警报类声音。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pp_mv,报警器/警报声,Alarm,audioset_index_388
389,/m/07cx4,Telephone,电话相关声音,电话相关声音。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07cx4,电话相关声音,Telephone,audioset_index_389
390,/m/07pp8cl,Telephone bell ringing,电话铃声,电话铃声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07pp8cl,电话铃声,Telephone bell ringing,audioset_index_390
391,/m/01hnzm,Ringtone,手机铃声,手机铃声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01hnzm,手机铃声,Ringtone,audioset_index_391
392,/m/02c8p,"Telephone dialing, DTMF",电话拨号声,"AudioSet 原始声音标签：Telephone dialing, DTMF。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02c8p,电话拨号声,"Telephone dialing, DTMF",audioset_index_392
393,/m/015jpf,Dial tone,拨号音,AudioSet 原始声音标签：Dial tone。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/015jpf,拨号音,Dial tone,audioset_index_393
394,/m/01z47d,Busy signal,忙音,AudioSet 原始声音标签：Busy signal。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01z47d,忙音,Busy signal,audioset_index_394
395,/m/046dlr,Alarm clock,闹钟声,闹钟声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/046dlr,闹钟声,Alarm clock,audioset_index_395
396,/m/03kmc9,Siren,警报/警笛声,警报/警笛声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/03kmc9,警报/警笛声,Siren,audioset_index_396
397,/m/0dgbq,Civil defense siren,民防警报声,防空/民防警报声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0dgbq,民防警报声,Civil defense siren,audioset_index_397
398,/m/030rvx,Buzzer,蜂鸣器声,蜂鸣器声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/030rvx,蜂鸣器声,Buzzer,audioset_index_398
399,/m/01y3hg,"Smoke detector, smoke alarm",烟雾报警器声,烟雾报警器声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01y3hg,烟雾报警器声,"Smoke detector, smoke alarm",audioset_index_399
400,/m/0c3f7m,Fire alarm,火警报警声,火警报警声。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0c3f7m,火警报警声,Fire alarm,audioset_index_400
401,/m/04fq5q,Foghorn,雾笛声,AudioSet 原始声音标签：Foghorn。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/04fq5q,雾笛声,Foghorn,audioset_index_401
402,/m/0l156k,Whistle,哨声,AudioSet 原始声音标签：Whistle。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0l156k,哨声,Whistle,audioset_index_402
403,/m/06hck5,Steam whistle,蒸汽哨声,AudioSet 原始声音标签：Steam whistle。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/06hck5,蒸汽哨声,Steam whistle,audioset_index_403
404,/t/dd00077,Mechanisms,机械装置声,AudioSet 原始声音标签：Mechanisms。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/t/dd00077,机械装置声,Mechanisms,audioset_index_404
405,/m/02bm9n,"Ratchet, pawl",棘轮声,"AudioSet 原始声音标签：Ratchet, pawl。第一版只保存该标签概率，不直接转换为报警业务结论。",timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/02bm9n,棘轮声,"Ratchet, pawl",audioset_index_405
406,/m/01x3z,Clock,时钟声,AudioSet 原始声音标签：Clock。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/01x3z,时钟声,Clock,audioset_index_406
407,/m/07qjznt,Tick,滴答声,AudioSet 原始声音标签：Tick。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qjznt,滴答声,Tick,audioset_index_407
408,/m/07qjznl,Tick-tock,滴答钟声,AudioSet 原始声音标签：Tick-tock。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/07qjznl,滴答钟声,Tick-tock,audioset_index_408
409,/m/0l7xg,Gears,齿轮声,AudioSet 原始声音标签：Gears。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0l7xg,齿轮声,Gears,audioset_index_409
410,/m/05zc1,Pulleys,滑轮声,AudioSet 原始声音标签：Pulleys。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/05zc1,滑轮声,Pulleys,audioset_index_410
411,/m/0llzx,Sewing machine,缝纫机声,AudioSet 原始声音标签：Sewing machine。第一版只保存该标签概率，不直接转换为报警业务结论。,timeline[].audioEventScores[],postcall_timeline_segments.audio_event_scores,audio_event_score,/m/0llzx,缝纫机声,Sewing machine,audioset_index_411
